ticker,filing_type,filing_date,section_used,text_length,positive,negative,neutral,net_score,pct_positive,pct_negative,n_chunks
ORCL,10-Q,2023-12-12,full_fallback,14400,0.08816,0.170173,0.741668,-0.082013,0.055556,0.138889,36
ORCL,10-Q,2024-03-12,full_fallback,14400,0.081015,0.129272,0.789713,-0.048256,0.027778,0.055556,36
ORCL,10-Q,2024-09-10,full_fallback,14400,0.090885,0.174978,0.734137,-0.084093,0.055556,0.138889,36
ORCL,10-Q,2024-12-10,full_fallback,14400,0.084621,0.164289,0.75109,-0.079667,0.055556,0.111111,36
ORCL,10-Q,2025-03-11,full_fallback,14400,0.108453,0.117048,0.774498,-0.008595,0.083333,0.055556,36
ORCL,10-Q,2025-09-10,full_fallback,14000,0.146282,0.100071,0.753647,0.046211,0.142857,0.028571,35
ORCL,10-Q,2025-12-11,full_fallback,14400,0.115567,0.113085,0.771348,0.002482,0.083333,0.111111,36
ORCL,10-K,2016-06-22,full_fallback,13600,0.091143,0.256294,0.652564,-0.165151,0.029412,0.235294,34
ORCL,10-K,2017-06-27,full_fallback,14000,0.066446,0.357073,0.57648,-0.290627,0.0,0.371429,35
ORCL,10-K,2018-06-22,full_fallback,14000,0.050451,0.183566,0.765983,-0.133115,0.028571,0.142857,35
ORCL,10-K,2019-06-21,full_fallback,14000,0.044417,0.299419,0.656164,-0.255002,0.0,0.285714,35
ORCL,10-K,2020-06-22,full_fallback,14000,0.031659,0.582008,0.386333,-0.550349,0.0,0.685714,35
ORCL,10-K,2021-06-21,full_fallback,14000,0.030922,0.620075,0.349002,-0.589153,0.0,0.742857,35
ORCL,10-K,2022-06-21,full_fallback,14000,0.03164,0.636057,0.332303,-0.604416,0.0,0.714286,35
ORCL,10-K,2023-06-20,full_fallback,14000,0.032004,0.607379,0.360617,-0.575374,0.0,0.714286,35
ORCL,10-K,2024-06-20,full_fallback,14000,0.030447,0.60043,0.369123,-0.569984,0.0,0.714286,35
ORCL,10-K,2025-06-18,full_fallback,14000,0.035064,0.636925,0.328011,-0.601861,0.0,0.742857,35
PEP,10-Q,2016-04-18,full_fallback,14400,0.07965,0.272914,0.647436,-0.193264,0.027778,0.25,36
PEP,10-Q,2016-07-07,full_fallback,14400,0.136427,0.312271,0.551302,-0.175843,0.111111,0.277778,36
PEP,10-Q,2016-09-29,full_fallback,14800,0.094747,0.295498,0.609754,-0.200751,0.054054,0.27027,37
PEP,10-Q,2017-04-26,full_fallback,14000,0.060887,0.279262,0.659851,-0.218376,0.028571,0.228571,35
PEP,10-Q,2017-07-11,full_fallback,14800,0.117353,0.311892,0.570755,-0.194538,0.108108,0.243243,37
PEP,10-Q,2017-10-04,full_fallback,14800,0.092243,0.359054,0.548703,-0.266811,0.054054,0.324324,37
PEP,10-Q,2018-04-26,full_fallback,14400,0.090611,0.224986,0.684403,-0.134374,0.027778,0.222222,36
PEP,10-Q,2018-07-10,full_fallback,14800,0.078435,0.258167,0.663398,-0.179732,0.054054,0.216216,37
PEP,10-Q,2018-10-02,full_fallback,14800,0.07398,0.235032,0.690988,-0.161052,0.027027,0.189189,37
PEP,10-Q,2019-04-17,full_fallback,14800,0.102184,0.145836,0.75198,-0.043652,0.081081,0.081081,37
PEP,10-Q,2019-07-09,full_fallback,15600,0.039834,0.153622,0.806544,-0.113789,0.0,0.102564,39
PEP,10-Q,2019-10-03,full_fallback,15600,0.042597,0.160347,0.797056,-0.11775,0.0,0.102564,39
PEP,10-Q,2020-04-28,full_fallback,14800,0.084369,0.218712,0.696919,-0.134343,0.054054,0.189189,37
PEP,10-Q,2020-07-13,full_fallback,15600,0.032708,0.216041,0.751251,-0.183333,0.0,0.179487,39
PEP,10-Q,2020-10-01,full_fallback,15600,0.03456,0.237133,0.728308,-0.202573,0.0,0.179487,39
PEP,10-Q,2021-04-15,full_fallback,14800,0.079407,0.212011,0.708581,-0.132604,0.027027,0.162162,37
PEP,10-Q,2021-07-13,full_fallback,15600,0.052623,0.188723,0.758654,-0.1361,0.0,0.179487,39
PEP,10-Q,2021-10-05,full_fallback,15600,0.046688,0.190148,0.763164,-0.14346,0.0,0.153846,39
PEP,10-Q,2022-04-26,full_fallback,14800,0.082677,0.223201,0.694122,-0.140524,0.054054,0.189189,37
PEP,10-Q,2022-07-12,full_fallback,15200,0.063614,0.217551,0.718835,-0.153937,0.0,0.236842,38
PEP,10-Q,2022-10-12,full_fallback,15200,0.049279,0.178933,0.771788,-0.129654,0.0,0.131579,38
PEP,10-Q,2023-04-25,full_fallback,14800,0.045909,0.265973,0.688118,-0.220064,0.0,0.243243,37
PEP,10-Q,2023-07-13,full_fallback,15200,0.036925,0.239659,0.723416,-0.202734,0.0,0.184211,38
PEP,10-Q,2023-10-10,full_fallback,15200,0.039849,0.15009,0.81006,-0.110241,0.0,0.105263,38
PEP,10-Q,2024-04-23,full_fallback,14800,0.049642,0.192644,0.757714,-0.143002,0.0,0.135135,37
PEP,10-Q,2024-07-11,full_fallback,15600,0.043218,0.204411,0.752371,-0.161192,0.025641,0.153846,39
PEP,10-Q,2024-10-08,full_fallback,15200,0.058442,0.177275,0.764283,-0.118833,0.026316,0.105263,38
PEP,10-Q,2025-04-24,full_fallback,14800,0.03955,0.219088,0.741362,-0.179538,0.0,0.216216,37
PEP,10-Q,2025-07-17,full_fallback,15200,0.039236,0.155612,0.805152,-0.116376,0.0,0.052632,38
PEP,10-Q,2025-10-09,full_fallback,15600,0.061906,0.141742,0.796352,-0.079836,0.025641,0.076923,39
PEP,10-K,2016-02-11,full_fallback,14400,0.143501,0.156582,0.699918,-0.013081,0.111111,0.111111,36
PEP,10-K,2017-02-15,full_fallback,14800,0.133185,0.178789,0.688025,-0.045604,0.108108,0.108108,37
PEP,10-K,2018-02-13,full_fallback,14800,0.088971,0.272004,0.639026,-0.183033,0.054054,0.243243,37
PEP,10-K,2019-02-15,full_fallback,14800,0.111469,0.267197,0.621334,-0.155728,0.081081,0.27027,37
PEP,10-K,2020-02-13,full_fallback,13600,0.030526,0.536056,0.433418,-0.505531,0.0,0.588235,34
PEP,10-K,2021-02-11,full_fallback,14000,0.084468,0.398996,0.516536,-0.314528,0.085714,0.457143,35
PEP,10-K,2022-02-10,full_fallback,14000,0.061804,0.383113,0.555082,-0.321309,0.057143,0.428571,35
PEP,10-K,2023-02-09,full_fallback,13600,0.070298,0.349853,0.579849,-0.279554,0.058824,0.411765,34
PEP,10-K,2024-02-09,full_fallback,13600,0.06971,0.38521,0.54508,-0.3155,0.029412,0.411765,34
PEP,10-K,2025-02-04,full_fallback,13600,0.088894,0.37107,0.540036,-0.282176,0.088235,0.411765,34
PEP,10-K,2026-02-03,full_fallback,13600,0.06046,0.391276,0.548264,-0.330816,0.029412,0.382353,34
PG,10-Q,2016-01-26,mda,800,0.109654,0.017636,0.87271,0.092018,0.0,0.0,2
PG,10-Q,2016-04-26,mda,800,0.109654,0.017636,0.87271,0.092018,0.0,0.0,2
PG,10-Q,2016-10-25,mda,800,0.115184,0.017005,0.867811,0.098179,0.0,0.0,2
PG,10-Q,2017-01-20,mda,400,0.019808,0.052474,0.927718,-0.032666,0.0,0.0,1
PG,10-Q,2017-04-26,mda,1200,0.088568,0.020716,0.890717,0.067852,0.0,0.0,3
PG,10-Q,2017-10-20,mda,1200,0.094674,0.036067,0.86926,0.058607,0.0,0.0,3
PG,10-Q,2018-01-23,mda,400,0.022486,0.043794,0.93372,-0.021309,0.0,0.0,1
PG,10-Q,2018-04-19,mda,1200,0.095007,0.034646,0.870348,0.060361,0.0,0.0,3
PG,10-Q,2018-10-19,mda,2800,0.182912,0.226194,0.590893,-0.043282,0.142857,0.285714,7
PG,10-Q,2019-01-23,mda,3200,0.154431,0.291249,0.55432,-0.136818,0.125,0.25,8
PG,10-Q,2019-04-23,mda,3200,0.192317,0.286675,0.521008,-0.094358,0.25,0.25,8
PG,10-Q,2019-10-22,mda,3200,0.196899,0.254679,0.548422,-0.057779,0.125,0.25,8
PG,10-Q,2020-01-23,mda,3200,0.207133,0.224717,0.56815,-0.017585,0.125,0.25,8
PG,10-Q,2020-04-20,mda,3600,0.188175,0.21349,0.598335,-0.025314,0.111111,0.222222,9
PG,10-Q,2020-10-20,mda,4000,0.140266,0.366613,0.493122,-0.226347,0.0,0.4,10
PG,10-Q,2021-01-20,mda,4400,0.116474,0.330373,0.553153,-0.2139,0.0,0.363636,11
PG,10-Q,2021-04-20,mda,4400,0.140793,0.354322,0.504885,-0.213529,0.090909,0.363636,11
PG,10-Q,2021-10-19,mda,4000,0.100991,0.362648,0.536361,-0.261658,0.0,0.3,10
PG,10-Q,2022-01-19,mda,4000,0.084865,0.376407,0.538728,-0.291542,0.0,0.4,10
PG,10-Q,2022-04-20,mda,4800,0.070965,0.41969,0.509345,-0.348726,0.0,0.5,12
PG,10-Q,2022-10-19,mda,4000,0.087344,0.357246,0.555409,-0.269902,0.0,0.4,10
PG,10-Q,2023-01-19,mda,4000,0.087724,0.364347,0.547929,-0.276623,0.0,0.4,10
PG,10-Q,2023-04-21,mda,4000,0.087976,0.359401,0.552623,-0.271426,0.0,0.4,10
PG,10-Q,2023-10-18,full_fallback,14000,0.20902,0.22295,0.56803,-0.01393,0.2,0.171429,35
PG,10-Q,2024-01-23,full_fallback,14800,0.301966,0.214306,0.483728,0.08766,0.297297,0.189189,37
PG,10-Q,2024-04-19,full_fallback,14800,0.264098,0.258627,0.477275,0.005471,0.27027,0.216216,37
PG,10-Q,2024-10-18,full_fallback,14400,0.104692,0.32986,0.565448,-0.225168,0.055556,0.361111,36
PG,10-Q,2025-01-22,full_fallback,14800,0.202981,0.240576,0.556443,-0.037594,0.189189,0.189189,37
PG,10-Q,2025-04-24,full_fallback,14800,0.157007,0.29732,0.545673,-0.140312,0.135135,0.243243,37
PG,10-Q,2025-10-24,full_fallback,14400,0.159214,0.256456,0.58433,-0.097241,0.111111,0.305556,36
PG,10-Q,2026-01-23,full_fallback,14800,0.134023,0.268842,0.597135,-0.134819,0.081081,0.243243,37
PG,10-K,2016-08-09,full_fallback,14400,0.10854,0.441328,0.450132,-0.332788,0.055556,0.472222,36
PG,10-K,2017-08-07,full_fallback,14400,0.147342,0.465515,0.387144,-0.318173,0.111111,0.444444,36
PG,10-K,2018-08-07,full_fallback,14800,0.225965,0.499675,0.27436,-0.273709,0.189189,0.540541,37
PG,10-K,2019-08-06,full_fallback,14400,0.270059,0.352217,0.377724,-0.082159,0.277778,0.333333,36
PG,10-K,2020-08-06,full_fallback,14400,0.32739,0.285976,0.386634,0.041414,0.305556,0.305556,36
PG,10-K,2021-08-06,full_fallback,14400,0.356709,0.201923,0.441368,0.154786,0.277778,0.194444,36
PG,10-K,2022-08-05,full_fallback,14400,0.219927,0.342092,0.437981,-0.122165,0.194444,0.388889,36
PG,10-K,2023-08-04,full_fallback,14400,0.228422,0.290512,0.481066,-0.06209,0.194444,0.333333,36
PG,10-K,2024-08-05,full_fallback,14000,0.293008,0.171342,0.53565,0.121666,0.257143,0.142857,35
PG,10-K,2025-08-04,full_fallback,14000,0.201178,0.256189,0.542633,-0.055012,0.171429,0.257143,35
QCOM,10-Q,2016-01-27,full_fallback,14400,0.134149,0.260052,0.605799,-0.125903,0.111111,0.305556,36
QCOM,10-Q,2016-04-20,full_fallback,14800,0.12226,0.255667,0.622073,-0.133406,0.081081,0.216216,37
QCOM,10-Q,2016-07-20,full_fallback,14800,0.125072,0.254743,0.620185,-0.129671,0.108108,0.189189,37
QCOM,10-Q,2017-01-25,full_fallback,14400,0.112938,0.274554,0.612508,-0.161615,0.055556,0.277778,36
QCOM,10-Q,2017-04-19,full_fallback,14400,0.094314,0.283746,0.62194,-0.189432,0.027778,0.277778,36
QCOM,10-Q,2017-07-19,full_fallback,14400,0.118264,0.25649,0.625246,-0.138226,0.083333,0.222222,36
QCOM,10-Q,2018-01-31,full_fallback,14400,0.10261,0.338855,0.558535,-0.236246,0.083333,0.333333,36
QCOM,10-Q,2018-04-25,full_fallback,14800,0.120921,0.367337,0.511742,-0.246417,0.135135,0.405405,37
QCOM,10-Q,2018-07-25,full_fallback,14800,0.053966,0.395851,0.550183,-0.341885,0.0,0.324324,37
QCOM,10-Q,2019-01-30,full_fallback,14800,0.045457,0.376245,0.578299,-0.330788,0.0,0.351351,37
QCOM,10-Q,2019-05-01,full_fallback,14800,0.068835,0.399008,0.532157,-0.330173,0.027027,0.378378,37
QCOM,10-Q,2019-07-31,full_fallback,15200,0.058745,0.373496,0.567759,-0.314751,0.026316,0.368421,38
QCOM,10-Q,2020-02-05,full_fallback,14000,0.107387,0.408281,0.484332,-0.300893,0.057143,0.485714,35
QCOM,10-Q,2020-04-29,full_fallback,14400,0.149932,0.423953,0.426115,-0.274021,0.166667,0.416667,36
QCOM,10-Q,2020-07-29,full_fallback,14800,0.098954,0.460369,0.440677,-0.361416,0.054054,0.513514,37
QCOM,10-Q,2021-02-03,full_fallback,14000,0.14356,0.310855,0.545585,-0.167295,0.114286,0.314286,35
QCOM,10-Q,2021-04-28,full_fallback,14400,0.191444,0.288564,0.519993,-0.09712,0.194444,0.305556,36
QCOM,10-Q,2021-07-28,full_fallback,14400,0.185726,0.275608,0.538666,-0.089881,0.138889,0.277778,36
QCOM,10-Q,2022-02-02,full_fallback,14000,0.130588,0.428027,0.441385,-0.297439,0.114286,0.514286,35
QCOM,10-Q,2022-04-27,full_fallback,14400,0.15709,0.376324,0.466586,-0.219234,0.166667,0.416667,36
QCOM,10-Q,2022-07-27,full_fallback,14400,0.107086,0.36221,0.530704,-0.255124,0.083333,0.388889,36
QCOM,10-Q,2023-02-02,full_fallback,14000,0.039643,0.486642,0.473715,-0.446998,0.0,0.542857,35
QCOM,10-Q,2023-05-03,full_fallback,14400,0.036868,0.520858,0.442274,-0.48399,0.0,0.555556,36
QCOM,10-Q,2023-08-02,full_fallback,14400,0.04448,0.508343,0.447176,-0.463863,0.0,0.527778,36
QCOM,10-Q,2024-01-31,full_fallback,14000,0.052443,0.546059,0.401498,-0.493616,0.0,0.571429,35
QCOM,10-Q,2024-05-01,full_fallback,14000,0.102399,0.511477,0.386124,-0.409078,0.028571,0.571429,35
QCOM,10-Q,2024-07-31,full_fallback,14400,0.078972,0.543572,0.377456,-0.4646,0.027778,0.611111,36
QCOM,10-Q,2025-02-05,full_fallback,14000,0.090792,0.56591,0.343299,-0.475118,0.057143,0.685714,35
QCOM,10-Q,2025-04-30,full_fallback,14000,0.083178,0.549088,0.367734,-0.46591,0.057143,0.628571,35
QCOM,10-Q,2025-07-30,full_fallback,14400,0.104835,0.462179,0.432986,-0.357344,0.083333,0.472222,36
QCOM,10-Q,2026-02-04,full_fallback,14000,0.07388,0.592001,0.334118,-0.518121,0.057143,0.714286,35
QCOM,10-K,2016-11-02,full_fallback,14000,0.042199,0.473182,0.484619,-0.430983,0.0,0.485714,35
QCOM,10-K,2017-11-01,full_fallback,14000,0.062126,0.482021,0.455853,-0.419895,0.028571,0.542857,35
QCOM,10-K,2018-11-07,full_fallback,14000,0.078341,0.550361,0.371297,-0.47202,0.057143,0.542857,35
QCOM,10-K,2019-11-06,full_fallback,14000,0.031318,0.623829,0.344854,-0.592511,0.0,0.685714,35
QCOM,10-K,2020-11-04,full_fallback,14000,0.057012,0.566242,0.376746,-0.50923,0.0,0.714286,35
QCOM,10-K,2021-11-03,full_fallback,14000,0.051472,0.565518,0.38301,-0.514046,0.028571,0.657143,35
QCOM,10-K,2022-11-02,full_fallback,14000,0.03359,0.600013,0.366397,-0.566423,0.0,0.685714,35
QCOM,10-K,2023-11-01,full_fallback,14000,0.034665,0.556793,0.408541,-0.522128,0.0,0.657143,35
QCOM,10-K,2024-11-06,full_fallback,14000,0.039681,0.578721,0.381598,-0.53904,0.0,0.685714,35
QCOM,10-K,2025-11-05,full_fallback,14000,0.05706,0.595618,0.347322,-0.538558,0.0,0.742857,35
TMO,10-Q,2016-05-06,full_fallback,14400,0.131031,0.324565,0.544404,-0.193535,0.111111,0.277778,36
TMO,10-Q,2016-08-05,full_fallback,14400,0.218883,0.27036,0.510757,-0.051477,0.166667,0.277778,36
TMO,10-Q,2016-11-04,full_fallback,14400,0.194711,0.341583,0.463706,-0.146872,0.194444,0.361111,36
TMO,10-Q,2017-05-05,full_fallback,14400,0.168589,0.238611,0.592799,-0.070022,0.138889,0.222222,36
TMO,10-Q,2017-08-04,full_fallback,14400,0.281292,0.197366,0.521342,0.083926,0.305556,0.111111,36
TMO,10-Q,2017-11-03,full_fallback,14400,0.227994,0.256331,0.515675,-0.028337,0.222222,0.222222,36
TMO,10-Q,2018-05-04,full_fallback,14400,0.213794,0.217253,0.568954,-0.003459,0.194444,0.222222,36
TMO,10-Q,2018-08-03,full_fallback,14400,0.274039,0.15652,0.569441,0.11752,0.305556,0.055556,36
TMO,10-Q,2018-11-02,full_fallback,14400,0.177311,0.267279,0.55541,-0.089968,0.138889,0.222222,36
TMO,10-Q,2019-05-03,full_fallback,14400,0.146789,0.301771,0.551439,-0.154982,0.111111,0.305556,36
TMO,10-Q,2019-08-02,full_fallback,14800,0.102967,0.209689,0.687344,-0.106722,0.081081,0.162162,37
TMO,10-Q,2019-11-01,full_fallback,14800,0.128112,0.154413,0.717475,-0.026301,0.135135,0.054054,37
TMO,10-Q,2020-05-01,full_fallback,14400,0.072633,0.319066,0.608301,-0.246433,0.027778,0.277778,36
TMO,10-Q,2020-07-31,full_fallback,14800,0.102146,0.258065,0.639789,-0.155919,0.081081,0.216216,37
TMO,10-Q,2020-10-30,full_fallback,14800,0.131702,0.140905,0.727393,-0.009203,0.108108,0.081081,37
TMO,10-Q,2021-05-07,full_fallback,14400,0.179656,0.093021,0.727324,0.086635,0.166667,0.027778,36
TMO,10-Q,2021-08-06,full_fallback,14800,0.231813,0.073276,0.694911,0.158537,0.216216,0.0,37
TMO,10-Q,2021-11-04,full_fallback,14800,0.099422,0.154066,0.746512,-0.054644,0.027027,0.108108,37
TMO,10-Q,2022-05-06,full_fallback,14400,0.059281,0.145834,0.794885,-0.086553,0.027778,0.111111,36
TMO,10-Q,2022-08-05,full_fallback,14800,0.089344,0.166297,0.744358,-0.076953,0.081081,0.108108,37
TMO,10-Q,2022-11-04,full_fallback,14800,0.077873,0.176357,0.74577,-0.098484,0.054054,0.135135,37
TMO,10-Q,2023-05-05,full_fallback,14400,0.04435,0.129812,0.825838,-0.085462,0.0,0.083333,36
TMO,10-Q,2023-08-04,full_fallback,14800,0.085951,0.18082,0.733228,-0.094869,0.054054,0.135135,37
TMO,10-Q,2023-11-03,full_fallback,14800,0.106757,0.195597,0.697646,-0.088839,0.081081,0.162162,37
TMO,10-Q,2024-05-03,full_fallback,14400,0.064624,0.145731,0.789645,-0.081106,0.055556,0.083333,36
TMO,10-Q,2024-08-02,full_fallback,14800,0.068965,0.184928,0.746107,-0.115963,0.027027,0.162162,37
TMO,10-Q,2024-11-01,full_fallback,14800,0.055973,0.211958,0.732069,-0.155984,0.027027,0.189189,37
TMO,10-Q,2025-05-02,full_fallback,14400,0.069777,0.14646,0.783763,-0.076683,0.027778,0.111111,36
TMO,10-Q,2025-08-01,full_fallback,14000,0.057694,0.114679,0.827626,-0.056985,0.028571,0.057143,35
TMO,10-Q,2025-10-31,full_fallback,14000,0.032617,0.070062,0.897321,-0.037445,0.0,0.0,35
TMO,10-K,2016-02-25,full_fallback,14000,0.210808,0.322589,0.466603,-0.11178,0.2,0.342857,35
TMO,10-K,2017-02-28,full_fallback,14000,0.246029,0.269681,0.48429,-0.023652,0.257143,0.2,35
TMO,10-K,2018-02-28,full_fallback,14400,0.287785,0.149486,0.562729,0.138299,0.277778,0.055556,36
TMO,10-K,2019-02-27,full_fallback,14000,0.256683,0.17741,0.565907,0.079273,0.2,0.114286,35
TMO,10-K,2020-02-26,full_fallback,14000,0.082216,0.519835,0.397948,-0.437619,0.028571,0.628571,35
TMO,10-K,2021-02-25,full_fallback,14000,0.135249,0.422656,0.442095,-0.287407,0.114286,0.428571,35
TMO,10-K,2022-02-24,full_fallback,13600,0.146306,0.425166,0.428528,-0.27886,0.088235,0.529412,34
TMO,10-K,2023-02-23,full_fallback,13600,0.115689,0.440839,0.443472,-0.32515,0.088235,0.5,34
TMO,10-K,2024-02-22,full_fallback,13600,0.088144,0.488768,0.423088,-0.400623,0.029412,0.558824,34
TMO,10-K,2025-02-20,full_fallback,13600,0.060533,0.515335,0.424132,-0.454801,0.029412,0.588235,34
TSLA,10-Q,2016-05-10,full_fallback,14800,0.215944,0.248907,0.535149,-0.032962,0.162162,0.243243,37
TSLA,10-Q,2016-08-05,full_fallback,14800,0.190847,0.219502,0.589651,-0.028655,0.162162,0.189189,37
TSLA,10-Q,2016-11-02,full_fallback,14800,0.336384,0.073199,0.590417,0.263185,0.351351,0.027027,37
TSLA,10-Q,2017-05-10,full_fallback,14400,0.227155,0.167091,0.605753,0.060064,0.222222,0.166667,36
TSLA,10-Q,2017-08-04,full_fallback,14800,0.287245,0.126689,0.586066,0.160556,0.297297,0.108108,37
TSLA,10-Q,2017-11-03,full_fallback,14800,0.269776,0.193557,0.536667,0.07622,0.27027,0.189189,37
TSLA,10-Q,2018-05-07,full_fallback,14400,0.157481,0.146384,0.696135,0.011097,0.138889,0.111111,36
TSLA,10-Q,2018-08-06,full_fallback,14400,0.194786,0.111448,0.693765,0.083338,0.166667,0.083333,36
TSLA,10-Q,2018-11-02,full_fallback,14400,0.184817,0.129266,0.685916,0.055551,0.166667,0.111111,36
TSLA,10-Q,2019-04-29,full_fallback,14400,0.209688,0.183565,0.606747,0.026123,0.222222,0.166667,36
TSLA,10-Q,2019-07-29,full_fallback,14800,0.038223,0.137201,0.824577,-0.098978,0.0,0.108108,37
TSLA,10-Q,2019-10-29,full_fallback,14800,0.039118,0.113763,0.847119,-0.074644,0.0,0.108108,37
TSLA,10-Q,2020-04-30,full_fallback,14800,0.141493,0.214956,0.64355,-0.073463,0.135135,0.189189,37
TSLA,10-Q,2020-07-28,full_fallback,14800,0.104402,0.16564,0.729958,-0.061238,0.081081,0.135135,37
TSLA,10-Q,2020-10-26,full_fallback,14800,0.036705,0.134585,0.82871,-0.097879,0.0,0.135135,37
TSLA,10-Q,2021-04-28,full_fallback,14800,0.146816,0.207062,0.646122,-0.060246,0.135135,0.189189,37
TSLA,10-Q,2021-07-27,full_fallback,14800,0.137841,0.155993,0.706166,-0.018152,0.108108,0.108108,37
TSLA,10-Q,2021-10-25,full_fallback,14800,0.133707,0.104436,0.761857,0.029271,0.108108,0.054054,37
TSLA,10-Q,2022-04-25,full_fallback,14800,0.22451,0.194508,0.580982,0.030002,0.216216,0.135135,37
TSLA,10-Q,2022-07-25,full_fallback,14800,0.185531,0.176119,0.63835,0.009412,0.189189,0.135135,37
TSLA,10-Q,2022-10-24,full_fallback,14800,0.17461,0.180723,0.644668,-0.006113,0.135135,0.189189,37
TSLA,10-Q,2023-04-24,full_fallback,14800,0.12718,0.284038,0.588783,-0.156858,0.108108,0.216216,37
TSLA,10-Q,2023-07-24,full_fallback,15200,0.13654,0.210803,0.652657,-0.074263,0.131579,0.131579,38
TSLA,10-Q,2023-10-23,full_fallback,14800,0.144288,0.20014,0.655572,-0.055852,0.135135,0.162162,37
TSLA,10-Q,2024-04-24,full_fallback,14800,0.132587,0.229817,0.637597,-0.09723,0.108108,0.162162,37
TSLA,10-Q,2024-07-24,full_fallback,14800,0.107493,0.234737,0.65777,-0.127245,0.081081,0.189189,37
TSLA,10-Q,2024-10-24,full_fallback,14800,0.104683,0.236688,0.658629,-0.132005,0.108108,0.189189,37
TSLA,10-Q,2025-04-23,full_fallback,14800,0.134425,0.27013,0.595445,-0.135705,0.135135,0.216216,37
TSLA,10-Q,2025-07-24,full_fallback,14800,0.130191,0.179785,0.690024,-0.049594,0.135135,0.108108,37
TSLA,10-Q,2025-10-23,full_fallback,14800,0.121537,0.164207,0.714257,-0.04267,0.108108,0.081081,37
TSLA,10-K,2016-02-24,full_fallback,14400,0.11173,0.362417,0.525854,-0.250687,0.083333,0.361111,36
TSLA,10-K,2017-03-01,full_fallback,14400,0.11828,0.218141,0.663579,-0.09986,0.083333,0.25,36
TSLA,10-K,2018-02-23,full_fallback,14400,0.149628,0.244533,0.60584,-0.094905,0.138889,0.222222,36
TSLA,10-K,2019-02-19,full_fallback,14400,0.16456,0.200409,0.635031,-0.035848,0.138889,0.222222,36
TSLA,10-K,2020-02-13,full_fallback,14400,0.118447,0.491907,0.389647,-0.37346,0.083333,0.555556,36
TSLA,10-K,2021-02-08,full_fallback,14400,0.128527,0.339118,0.532355,-0.210591,0.111111,0.361111,36
TSLA,10-K,2022-02-07,full_fallback,14000,0.138308,0.510133,0.351559,-0.371826,0.142857,0.6,35
TSLA,10-K,2023-01-31,full_fallback,14000,0.136415,0.450895,0.41269,-0.314479,0.142857,0.457143,35
TSLA,10-K,2024-01-29,full_fallback,14000,0.148237,0.410843,0.44092,-0.262606,0.171429,0.457143,35
TSLA,10-K,2025-01-30,full_fallback,14000,0.05425,0.490796,0.454954,-0.436545,0.028571,0.542857,35
TSLA,10-K,2026-01-29,full_fallback,14000,0.091612,0.535741,0.372646,-0.444129,0.085714,0.657143,35
TXN,10-Q,2016-05-04,mda,2800,0.242961,0.285889,0.471149,-0.042928,0.142857,0.285714,7
TXN,10-Q,2016-08-04,mda,3200,0.404386,0.192321,0.403293,0.212064,0.375,0.125,8
TXN,10-Q,2016-11-03,mda,3600,0.578446,0.044088,0.377466,0.534358,0.555556,0.0,9
TXN,10-Q,2017-05-03,mda,3600,0.29621,0.12258,0.58121,0.17363,0.333333,0.111111,9
TXN,10-Q,2017-08-03,mda,4000,0.265163,0.150705,0.584132,0.114458,0.3,0.1,10
TXN,10-Q,2017-11-02,mda,4000,0.289654,0.146778,0.563568,0.142876,0.3,0.1,10
TXN,10-Q,2018-05-03,mda,2800,0.409385,0.108683,0.481931,0.300702,0.285714,0.142857,7
TXN,10-Q,2018-08-02,mda,3200,0.258214,0.26248,0.479306,-0.004265,0.125,0.375,8
TXN,10-Q,2018-11-02,mda,3600,0.314978,0.266443,0.418579,0.048535,0.222222,0.333333,9
TXN,10-Q,2019-04-30,mda,2000,0.028025,0.589817,0.382158,-0.561791,0.0,0.6,5
TXN,10-Q,2019-07-31,mda,3200,0.099398,0.487477,0.413125,-0.388079,0.125,0.5,8
TXN,10-Q,2019-10-31,mda,3200,0.099171,0.483022,0.417808,-0.383851,0.125,0.5,8
TXN,10-Q,2020-04-22,mda,3200,0.148215,0.440173,0.411612,-0.291958,0.125,0.5,8
TXN,10-Q,2020-07-22,mda,3600,0.179434,0.511033,0.309532,-0.331599,0.222222,0.555556,9
TXN,10-Q,2020-10-21,mda,3600,0.251223,0.338295,0.410482,-0.087072,0.222222,0.333333,9
TXN,10-Q,2021-04-28,mda,2400,0.373023,0.073023,0.553954,0.3,0.333333,0.0,6
TXN,10-Q,2021-07-22,mda,2800,0.468179,0.091676,0.440145,0.376502,0.571429,0.0,7
TXN,10-Q,2021-10-27,mda,2800,0.485476,0.065672,0.448852,0.419804,0.428571,0.0,7
TXN,10-Q,2022-04-27,mda,2400,0.357287,0.05827,0.584444,0.299017,0.333333,0.0,6
TXN,10-Q,2022-07-27,mda,2800,0.457563,0.090632,0.451804,0.366931,0.428571,0.0,7
TXN,10-Q,2022-10-26,mda,2800,0.533131,0.047609,0.419259,0.485522,0.571429,0.0,7
TXN,10-Q,2023-04-26,mda,2400,0.095603,0.485855,0.418542,-0.390253,0.0,0.5,6
TXN,10-Q,2023-07-26,mda,2800,0.14989,0.518373,0.331737,-0.368482,0.142857,0.571429,7
TXN,10-Q,2023-10-25,mda,2800,0.14964,0.553168,0.297192,-0.403529,0.142857,0.571429,7
